,id,retweet_count,favorite_count,text
1066,736736130620620800,1536,3861,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW
1067,736392552031657984,6629,16283,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX
1068,736365877722001409,1110,3654,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40
1069,736225175608430592,2532,7465,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc
1070,736010884653420544,2694,7218,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS
1071,735991953473572864,1031,3287,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca
1072,735648611367784448,1005,3721,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK
1073,735635087207878657,2135,5641,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj
1074,735274964362878976,4528,12011,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt
1075,735256018284875776,801,3054,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS
1076,735137028879360001,875,2870,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9
1077,734912297295085568,471,2537,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK
1078,734787690684657664,5740,11520,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA
1079,734776360183431168,487,2312,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO
1080,734559631394082816,353,1373,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC
1081,733828123016450049,714,3292,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ
1082,733822306246479872,921,3381,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL
1083,733482008106668032,851,2874,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L"
1084,733460102733135873,1135,3862,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA
1085,733109485275860992,15452,49208,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda"
1086,732732193018155009,481,2222,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH
1087,732726085725589504,794,3285,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL
1088,732585889486888962,712,3350,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp"
1089,732375214819057664,2273,7406,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE
1090,732005617171337216,4859,13642,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r
1091,731285275100512256,899,3212,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP
1092,731156023742988288,1140,3541,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv
1093,730924654643314689,1781,5624,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z
1094,730573383004487680,1906,4445,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV
1095,730427201120833536,937,3194,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG
1096,730211855403241472,956,3478,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE
1097,730196704625098752,1700,4431,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog
1098,729854734790754305,1009,3708,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z
1099,729838605770891264,338,1596,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB"
1100,729823566028484608,1122,3642,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh
1101,729463711119904772,2082,5305,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0
1102,729113531270991872,287,1732,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u"
1103,728986383096946689,736,2878,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B"
1104,728760639972315136,1536,4271,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq"
1105,728751179681943552,614,2530,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE
1106,728653952833728512,945,3054,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs
1107,728409960103686147,1820,4488,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr
1108,728387165835677696,875,3418,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"
1109,728046963732717569,1080,3922,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ
1110,728035342121635841,1507,4150,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh
1111,728015554473250816,989,3781,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi
1112,727685679342333952,572,2721,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5
1113,727644517743104000,1584,5365,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT
1114,727524757080539137,1079,4096,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx
1115,727314416056803329,670,3061,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs
1116,727286334147182592,744,2817,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK
1117,727175381690781696,1237,3583,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp
1118,727155742655025152,1194,3317,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0
1119,726935089318363137,2198,6272,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY
1120,726887082820554753,1363,3521,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy
1121,726828223124897792,911,3298,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
1122,726224900189511680,1042,4071,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z
1123,725842289046749185,2410,6510,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH
1124,725786712245440512,1240,3837,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
1125,725729321944506368,1603,4785,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
1126,725458796924002305,554,1300,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W"
1127,724983749226668032,1164,3435,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
1128,724771698126512129,566,2146,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs
1129,724405726123311104,1508,4858,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH
1130,724049859469295616,1615,3968,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
1131,724046343203856385,512,2453,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"
1132,724004602748780546,1387,3828,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl
1133,723912936180330496,1123,3579,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
1134,723688335806480385,2636,7024,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89
1135,723673163800948736,812,2785,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU
1136,723179728551723008,1685,4851,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa
1137,722974582966214656,1428,3753,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a
1138,722613351520608256,1492,4581,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
1139,721503162398597120,1639,4208,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
1140,721001180231503872,551,2336,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT
1141,720785406564900865,698,2853,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp
1142,720775346191278080,564,2249,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
1143,720415127506415616,1355,3782,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw
1144,720389942216527872,2259,5847,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
1145,720340705894408192,872,2619,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH
1146,720059472081784833,1016,3544,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu
1147,720043174954147842,1813,4559,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv
1148,719991154352222208,1589,4471,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV
1149,719704490224398336,1293,4171,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
1150,719551379208073216,1707,4636,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
1151,719367763014393856,685,2598,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW
1152,719339463458033665,1117,4078,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
1153,719332531645071360,854,3175,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
1154,718971898235854848,984,3194,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
1155,718939241951195136,1580,4794,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih
1156,718631497683582976,7198,17299,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
1157,718613305783398402,427,2252,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
1158,718540630683709445,920,2241,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ
1159,718460005985447936,473,2500,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe
1160,718454725339934721,1375,4498,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z"
1161,718246886998687744,446,1758,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl
1162,718234618122661888,912,3559,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
1163,717841801130979328,542,2269,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
1164,717790033953034240,984,2629,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"
1165,717537687239008257,1657,5300,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n
1166,717428917016076293,405,1474,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6
1167,717421804990701568,756,2883,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
1168,717047459982213120,1733,5791,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
1169,717009362452090881,867,2972,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0
1170,716802964044845056,1048,3953,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o
1171,716791146589110272,1456,7734,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO
1172,716730379797970944,395,1132,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC"
1173,716447146686459905,5297,11961,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E
1174,716439118184652801,189,2191,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq
1175,716285507865542656,962,2550,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
1176,716080869887381504,1702,6237,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
1177,715928423106027520,792,2928,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
1178,715758151270801409,1282,3409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP
1179,715733265223708672,1523,4275,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
1180,715704790270025728,511,2554,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp
1181,715696743237730304,1160,3608,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
1182,715680795826982913,1441,3960,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
1183,715360349751484417,1408,5024,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA
1184,715342466308784130,621,2786,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
1185,715220193576927233,585,2205,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
1186,715200624753819648,1680,4744,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
1187,715009755312439296,1104,3811,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
1188,714982300363173890,931,3421,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
1189,714962719905021952,3828,6729,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ
1190,714957620017307648,1276,3801,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
1191,714631576617938945,894,3011,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z
1192,714606013974974464,825,3334,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
1193,714485234495041536,1006,2446,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF
1194,714258258790387713,666,2811,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
1195,714251586676113411,757,3020,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
1196,714214115368108032,796,2109,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB
1197,714141408463036416,1277,3994,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
1198,713919462244790272,720,3034,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
1199,713909862279876608,483,1745,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS
1200,713900603437621249,660,2610,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1
1201,713761197720473600,1237,4453,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
1202,713411074226274305,1184,4084,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
1203,713177543487135744,2586,6635,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
1204,713175907180089344,1328,4071,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
1205,712809025985978368,6070,17506,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
1206,712717840512598017,4498,11295,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
1207,712668654853337088,1096,3815,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
1208,712438159032893441,1414,4894,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul
1209,712309440758808576,24,222,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV"
1210,712097430750289920,930,3451,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
1211,712092745624633345,811,2703,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG
1212,712085617388212225,434,3012,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
1213,712065007010385924,567,2068,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt
1214,711998809858043904,120,0,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN
1215,711968124745228288,2088,7405,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
1216,711743778164514816,906,2611,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
1217,711732680602345472,3683,8063,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
1218,711694788429553666,16575,30189,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ
1219,711652651650457602,819,3541,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW
1220,711363825979756544,1015,3317,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
1221,711306686208872448,676,3039,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
1222,711008018775851008,559,2737,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
1223,710997087345876993,1257,4204,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
1224,710844581445812225,610,2348,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM
1225,710833117892898816,476,2460,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
1226,710658690886586372,512,2131,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12
1227,710609963652087808,2150,4420,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy
1228,710588934686908417,1696,4163,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
1229,710296729921429505,668,2196,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq
1230,710283270106132480,478,1991,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
1231,710272297844797440,1137,4135,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
1232,710269109699739648,1012,2191,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5"
1233,710153181850935296,808,2672,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I
1234,710140971284037632,799,2511,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
1235,710117014656950272,1778,5020,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
1236,709918798883774466,992,3224,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
1237,709901256215666688,92,606,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r"
1238,709852847387627521,1086,3225,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
1239,709566166965075968,1070,3250,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
1240,709556954897764353,974,3013,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
1241,709519240576036864,219,1383,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
1242,709449600415961088,517,2021,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
1243,709409458133323776,616,2421,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
1244,709225125749587968,520,2199,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
1245,709207347839836162,5165,11389,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg
1246,709198395643068416,588,2263,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK"
1247,709179584944730112,608,1850,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF
1248,709158332880297985,363,1872,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
1249,709042156699303936,1476,4318,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd
1250,708853462201716736,592,1668,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0
1251,708845821941387268,800,2738,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
1252,708834316713893888,448,1546,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn
1253,708810915978854401,6240,15183,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
1254,708738143638450176,737,2531,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
1255,708711088997666817,638,2327,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ
1256,708479650088034305,616,2339,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
1257,708469915515297792,729,2846,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
1258,708400866336894977,9042,14634,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY
1259,708356463048204288,1198,3296,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX
1260,708349470027751425,676,2184,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd
1261,708149363256774660,1412,3979,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
1262,708130923141795840,784,3090,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
1263,708119489313951744,896,2469,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
1264,708109389455101952,501,1797,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
1265,708026248782585858,1747,4058,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U
1266,707995814724026368,1013,2857,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq
1267,707983188426153984,2,45,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :)
